BN Part Number,OEM #,LBS.,,,Pt,Pd,Rh,Pt 100,Pd 100,Rh 100,Pt 97 , Pd 96.5 ,Rh 88,Refining , Treatment Charges,Interest Charges,Gross ,Net,,,,Per Lbs $
870,6700GD,2.7126,0.99,2.74,7,5924,449,0.00,0.23,0.02,0.00,0.23,0.02,0.48,2.17,#VALUE!,743.55,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
870,6701GD,2.772,0.99,2.80,10,6694,411,0.00,0.27,0.02,0.00,0.26,0.01,0.55,2.22,#VALUE!,807.25,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
870,NJA6-AG,2.6829,0.99,2.71,6,6734,442,0.00,0.26,0.02,0.00,0.25,0.02,0.54,2.15,#VALUE!,800.56,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
723B,9161835,4.6332,0.99,4.68,251,7877,297,0.02,0.53,0.02,0.02,0.51,0.02,1.10,3.71,#VALUE!,1436.94,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745K,9470013,1.5543,0.99,1.57,489,5810,489,0.01,0.13,0.01,0.01,0.13,0.01,0.30,1.24,#VALUE!,443.00,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745K,9497820,1.4949,0.99,1.51,408,4595,413,0.01,0.10,0.01,0.01,0.10,0.01,0.23,1.20,#VALUE!,344.98,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745K,8677685,1.6929,0.99,1.71,2647,35,644,0.07,0.00,0.02,0.06,0.00,0.01,0.16,1.35,#VALUE!,275.13,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745K,8627558,1.6533,0.99,1.67,3,2760,411,0.00,0.07,0.01,0.00,0.06,0.01,0.15,1.32,#VALUE!,275.36,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745K,9497837,1.5048,0.99,1.52,422,5184,489,0.01,0.11,0.01,0.01,0.11,0.01,0.26,1.20,#VALUE!,397.64,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745K,8642989,1.7028,0.99,1.72,2,3564,380,0.00,0.09,0.01,0.00,0.09,0.01,0.19,1.36,#VALUE!,316.77,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745K,8670219,1.7325,0.99,1.75,2779,16,602,0.07,0.00,0.02,0.07,0.00,0.01,0.16,1.39,#VALUE!,269.75,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745K,30622079,1.6929,0.99,1.71,2688,19,628,0.07,0.00,0.02,0.06,0.00,0.01,0.16,1.35,#VALUE!,270.04,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745k,8627551,1.6434,0.99,1.66,2,3358,435,0.00,0.08,0.01,0.00,0.08,0.01,0.17,1.31,#VALUE!,312.40,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745E,1275525,3.8016,0.99,3.84,341,4593,389,0.02,0.25,0.02,0.02,0.25,0.02,0.57,3.04,#VALUE!,855.89,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745E,9189238,3.6333,0.99,3.67,306,3991,333,0.02,0.21,0.02,0.02,0.20,0.02,0.47,2.91,#VALUE!,707.77,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745E,9443920,3.762,0.99,3.80,311,4422,341,0.02,0.24,0.02,0.02,0.23,0.02,0.53,3.01,#VALUE!,790.25,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745E,9202264,3.6432,0.99,3.68,365,4085,319,0.02,0.22,0.02,0.02,0.21,0.01,0.49,2.91,#VALUE!,713.77,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745D,9146685,3.3759,0.99,3.41,1672,13,389,0.08,0.00,0.02,0.08,0.00,0.02,0.19,2.70,#VALUE!,334.03,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745E,8602985,3.3264,0.99,3.36,1921,15,422,0.09,0.00,0.02,0.09,0.00,0.02,0.22,2.66,#VALUE!,362.19,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
743,6842802,3.1284,0.99,3.16,1806,10,381,0.08,0.00,0.02,0.08,0.00,0.02,0.19,2.50,#VALUE!,310.36,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
743,6842575,3.168,0.99,3.20,1690,11,422,0.08,0.00,0.02,0.08,0.00,0.02,0.19,2.53,#VALUE!,334.19,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
743,9146019,3.3066,0.99,3.34,1572,10,371,0.08,0.00,0.02,0.07,0.00,0.02,0.18,2.65,#VALUE!,310.73,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
743,9146807,3.267,0.99,3.30,2963,15,702,0.14,0.00,0.03,0.14,0.00,0.03,0.33,2.61,#VALUE!,579.97,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
741H REAR,48-98-417,2.0196,0.99,2.04,19,3381,417,0.00,0.10,0.01,0.00,0.10,0.01,0.21,1.62,#VALUE!,378.87,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
741H FRONT,48-97-419,0.6831,0.99,0.69,30,5736,512,0.00,0.06,0.01,0.00,0.06,0.00,0.12,0.55,#VALUE!,191.68,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
741H FRONT,53-25-485,0.7821,0.99,0.79,3275,32,1229,0.04,0.00,0.01,0.04,0.00,0.01,0.10,0.63,#VALUE!,222.06,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
741H REAR,53-25-493,2.0988,0.99,2.12,1116,29,598,0.03,0.00,0.02,0.03,0.00,0.02,0.10,1.68,#VALUE!,276.66,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
741H REAR,54-63-690,1.9305,0.99,1.95,1203,30,687,0.03,0.00,0.02,0.03,0.00,0.02,0.10,1.54,#VALUE!,289.99,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
741H FRONT,54-63-708,0.7722,0.99,0.78,3763,47,1656,0.04,0.00,0.02,0.04,0.00,0.02,0.12,0.62,#VALUE!,288.42,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745R,30731199,2.2671,0.99,2.29,1189,2929,722,0.04,0.10,0.02,0.04,0.09,0.02,0.31,1.81,#VALUE!,563.48,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745R,30713625,2.2671,0.99,2.29,2,4139,763,0.00,0.14,0.03,0.00,0.13,0.02,0.31,1.81,#VALUE!,630.17,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745T,30713621,2.2869,0.99,2.31,215,3441,588,0.01,0.11,0.02,0.01,0.11,0.02,0.27,1.83,#VALUE!,514.98,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745T,30713108,2.2374,0.99,2.26,821,3587,589,0.03,0.12,0.02,0.03,0.11,0.02,0.31,1.79,#VALUE!,533.79,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745W,30731191,1.3959,0.99,1.41,3528,41,839,0.07,0.00,0.02,0.07,0.00,0.02,0.17,1.12,#VALUE!,296.92,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
729A,Y3A0,3.4254,0.99,3.46,1774,17,470,0.09,0.00,0.02,0.09,0.00,0.02,0.21,2.74,#VALUE!,397.72,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
729A,Y3A1,3.4848,0.99,3.52,1689,13,399,0.09,0.00,0.02,0.08,0.00,0.02,0.20,2.79,#VALUE!,352.35,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
729B,NO OE#,2.0493,0.99,2.07,1072,22,272,0.03,0.00,0.01,0.03,0.00,0.01,0.08,1.64,#VALUE!,139.80,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
729C ,P5AA0,3.7422,0.99,3.78,1157,2260,483,0.06,0.12,0.03,0.06,0.12,0.02,0.41,2.99,#VALUE!,676.98,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
765E REAR,T32,1.1187,0.99,1.13,1894,43,445,0.03,0.00,0.01,0.03,0.00,0.01,0.07,0.89,#VALUE!,127.33,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
850C,CB2-KD,0.8217,0.99,0.83,11,4500,464,0.00,0.05,0.01,0.00,0.05,0.00,0.11,0.66,#VALUE!,190.60,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
850A FINE HOLE,0Z8-WT,1.5939,0.99,1.61,19,4273,428,0.00,0.10,0.01,0.00,0.10,0.01,0.21,1.28,#VALUE!,347.40,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
850A BIG HOLE,HUKE,2.0889,0.99,2.11,1265,23,281,0.04,0.00,0.01,0.04,0.00,0.01,0.09,1.67,#VALUE!,151.89,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
864,GHLH,0.9009,0.99,0.91,17,10900,32,0.00,0.14,0.00,0.00,0.14,0.00,0.28,0.72,#VALUE!,316.70,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
952 KNOTT,KT-0192,0.9999,0.99,1.01,32,5565,492,0.00,0.08,0.01,0.00,0.08,0.01,0.17,0.80,#VALUE!,271.35,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
876,NNF-6701AD,1.3662,0.99,1.38,45,7808,477,0.00,0.16,0.01,0.00,0.15,0.01,0.32,1.09,#VALUE!,464.09,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
TOYOTA KNOTTS,T34,1.2078,0.99,1.22,888,1666,325,0.02,0.03,0.01,0.02,0.03,0.01,0.10,0.97,#VALUE!,154.45,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
954 REAR,KT-0218,2.0295,0.99,2.05,1029,91,640,0.03,0.00,0.02,0.03,0.00,0.02,0.10,1.62,#VALUE!,285.42,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
950D,KT-0131,2.4057,0.99,2.43,299,2895,367,0.01,0.10,0.01,0.01,0.10,0.01,0.24,1.92,#VALUE!,400.66,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
806B,1W6,0.7326,0.99,0.74,1434,131,334,0.02,0.00,0.00,0.01,0.00,0.00,0.04,0.59,#VALUE!,65.00,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745D,9189237,3.9303,0.99,3.97,338,4473,377,0.02,0.26,0.02,0.02,0.25,0.02,0.57,3.14,#VALUE!,860.68,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
711 FRONT,KT-0010,4.4154,0.99,4.46,1915,8,458,0.12,0.00,0.03,0.12,0.00,0.03,0.29,3.53,#VALUE!,510.01,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
711 REAR,KT-0009,3.6234,0.99,3.66,2058,6,494,0.11,0.00,0.03,0.11,0.00,0.02,0.26,2.90,#VALUE!,450.74,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
SUBARU,RCFG6,1.0395,0.99,1.05,2,6436,577,0.00,0.10,0.01,0.00,0.09,0.01,0.20,0.83,#VALUE!,327.33,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
521L,4BA,1.1286,0.99,1.14,907,29,205,0.01,0.00,0.00,0.01,0.00,0.00,0.04,0.90,#VALUE!,60.05,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
740L,25153077,2.5641,0.99,2.59,1838,44,171,0.07,0.00,0.01,0.07,0.00,0.01,0.15,2.05,#VALUE!,154.64,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
745R,30713629,2.3364,0.99,2.36,19,4127,762,0.00,0.14,0.03,0.00,0.14,0.02,0.32,1.87,#VALUE!,648.66,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MERCEDES KNOTT,A211-490-23-14,1.1484,0.99,1.16,31,8908,705,0.00,0.15,0.01,0.00,0.14,0.01,0.31,0.92,#VALUE!,480.28,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
704A,1711838,3.7422,0.99,3.78,4,2585,511,0.00,0.14,0.03,0.00,0.14,0.02,0.32,2.99,#VALUE!,674.63,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
546H,ZL01,1.089,0.99,1.10,17,2092,245,0.00,0.03,0.00,0.00,0.03,0.00,0.07,0.87,#VALUE!,123.76,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
533D,NO OE#,2.4948,0.99,2.52,4,841,255,0.00,0.03,0.01,0.00,0.03,0.01,0.08,2.00,#VALUE!,189.04,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
521L,9BD,1.0989,0.99,1.11,2,868,71,0.00,0.01,0.00,0.00,0.01,0.00,0.03,0.88,#VALUE!,45.25,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
875AB,9CE,1.0296,0.99,1.04,2,1286,283,0.00,0.02,0.00,0.00,0.02,0.00,0.04,0.82,#VALUE!,98.04,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
521L,1PD,0.792,0.99,0.80,1185,44,305,0.01,0.00,0.00,0.01,0.00,0.00,0.03,0.63,#VALUE!,60.88,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,H3CB18,2.3958,0.99,2.42,2067,15,478,0.07,0.00,0.02,0.07,0.00,0.01,0.17,1.92,#VALUE!,291.64,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,4P,2.3562,0.99,2.38,1872,13,476,0.06,0.00,0.02,0.06,0.00,0.01,0.15,1.88,#VALUE!,279.26,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,1X,2.3859,0.99,2.41,1685,29,462,0.06,0.00,0.02,0.06,0.00,0.01,0.14,1.91,#VALUE!,271.25,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,G3,2.1978,0.99,2.22,1221,10,287,0.04,0.00,0.01,0.04,0.00,0.01,0.09,1.76,#VALUE!,160.08,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,JF,1.2474,0.99,1.26,1442,36,353,0.03,0.00,0.01,0.03,0.00,0.01,0.06,1.00,#VALUE!,111.63,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,JJ,1.386,0.99,1.40,1862,49,460,0.04,0.00,0.01,0.04,0.00,0.01,0.09,1.11,#VALUE!,161.39,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,4M,2.3166,0.99,2.34,1894,22,492,0.06,0.00,0.02,0.06,0.00,0.01,0.15,1.85,#VALUE!,283.09,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,KD,2.6829,0.99,2.71,992,4878,548,0.04,0.19,0.02,0.04,0.18,0.02,0.48,2.15,#VALUE!,735.06,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,9V,2.2572,0.99,2.28,1019,14,305,0.03,0.00,0.01,0.03,0.00,0.01,0.08,1.81,#VALUE!,166.06,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,M8,2.2374,0.99,2.26,653,725,296,0.02,0.02,0.01,0.02,0.02,0.01,0.10,1.79,#VALUE!,199.52,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,Z6,1.881,0.99,1.90,1759,35,428,0.05,0.00,0.01,0.05,0.00,0.01,0.12,1.50,#VALUE!,203.86,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,LZ,1.386,0.99,1.40,797,181,475,0.02,0.00,0.01,0.02,0.00,0.01,0.06,1.11,#VALUE!,150.30,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,FW,2.6631,0.99,2.69,1266,829,275,0.05,0.03,0.01,0.05,0.03,0.01,0.18,2.13,#VALUE!,258.57,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,4Q,2.178,0.99,2.20,1871,26,462,0.06,0.00,0.01,0.06,0.00,0.01,0.14,1.74,#VALUE!,253.14,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,D4,2.8215,0.99,2.85,6,1046,340,0.00,0.04,0.01,0.00,0.04,0.01,0.11,2.26,#VALUE!,278.36,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,G8,2.1978,0.99,2.22,48,1284,398,0.00,0.04,0.01,0.00,0.04,0.01,0.10,1.76,#VALUE!,259.23,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,1U,2.1978,0.99,2.22,1934,46,450,0.06,0.00,0.01,0.06,0.00,0.01,0.15,1.76,#VALUE!,253.71,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,Q1,2.6829,0.99,2.71,1416,13,346,0.06,0.00,0.01,0.05,0.00,0.01,0.13,2.15,#VALUE!,233.54,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,4S,2.7324,0.99,2.76,1525,35,433,0.06,0.00,0.02,0.06,0.00,0.02,0.15,2.19,#VALUE!,289.72,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,EG,1.9899,0.99,2.01,2404,13,594,0.07,0.00,0.02,0.07,0.00,0.02,0.17,1.59,#VALUE!,296.02,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,JK,1.2474,0.99,1.26,1932,92,490,0.04,0.00,0.01,0.03,0.00,0.01,0.09,1.00,#VALUE!,155.39,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,H5,2.2671,0.99,2.29,1926,34,435,0.06,0.00,0.01,0.06,0.00,0.01,0.15,1.81,#VALUE!,254.05,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,AZ,2.1582,0.99,2.18,1352,15,341,0.04,0.00,0.01,0.04,0.00,0.01,0.10,1.73,#VALUE!,183.97,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,N6,2.2671,0.99,2.29,1829,12,438,0.06,0.00,0.01,0.06,0.00,0.01,0.14,1.81,#VALUE!,250.67,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,T3,2.2671,0.99,2.29,1803,13,446,0.06,0.00,0.01,0.06,0.00,0.01,0.14,1.81,#VALUE!,253.40,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,S9,2.3364,0.99,2.36,1758,12,449,0.06,0.00,0.02,0.06,0.00,0.01,0.14,1.87,#VALUE!,260.93,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,1V,2.1186,0.99,2.14,1741,66,451,0.05,0.00,0.01,0.05,0.00,0.01,0.13,1.69,#VALUE!,240.54,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,KG,1.3662,0.99,1.38,1388,60,361,0.03,0.00,0.01,0.03,0.00,0.01,0.07,1.09,#VALUE!,124.36,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,J3,2.2671,0.99,2.29,1439,17,320,0.05,0.00,0.01,0.05,0.00,0.01,0.11,1.81,#VALUE!,187.02,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,Q2,2.8017,0.99,2.83,1483,10,364,0.06,0.00,0.01,0.06,0.00,0.01,0.14,2.24,#VALUE!,255.98,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,NI,2.277,0.99,2.30,1616,19,529,0.05,0.00,0.02,0.05,0.00,0.02,0.14,1.82,#VALUE!,285.29,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,1A,2.4057,0.99,2.43,1574,26,376,0.06,0.00,0.01,0.05,0.00,0.01,0.13,1.92,#VALUE!,229.67,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,G1,2.178,0.99,2.20,1178,14,276,0.04,0.00,0.01,0.04,0.00,0.01,0.09,1.74,#VALUE!,152.98,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,JSH24,2.5443,0.99,2.57,2119,17,531,0.08,0.00,0.02,0.08,0.00,0.02,0.19,2.04,#VALUE!,337.71,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,MA,2.1879,0.99,2.21,1063,11,271,0.03,0.00,0.01,0.03,0.00,0.01,0.08,1.75,#VALUE!,147.80,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,9W,2.3859,0.99,2.41,1332,48,352,0.05,0.00,0.01,0.04,0.00,0.01,0.11,1.91,#VALUE!,210.25,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,2N,2.2473,0.99,2.27,1664,12,413,0.05,0.00,0.01,0.05,0.00,0.01,0.13,1.80,#VALUE!,232.42,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,P6,1.9206,0.99,1.94,1368,11,325,0.04,0.00,0.01,0.04,0.00,0.01,0.09,1.54,#VALUE!,157.99,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,2E,2.2671,0.99,2.29,1264,18,353,0.04,0.00,0.01,0.04,0.00,0.01,0.10,1.81,#VALUE!,195.88,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,G5,1.9305,0.99,1.95,1406,12,326,0.04,0.00,0.01,0.04,0.00,0.01,0.09,1.54,#VALUE!,160.28,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,Q5,2.1384,0.99,2.16,2344,195,608,0.07,0.01,0.02,0.07,0.01,0.02,0.19,1.71,#VALUE!,334.39,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,K4,2.6829,0.99,2.71,1556,40,371,0.06,0.00,0.01,0.06,0.00,0.01,0.15,2.15,#VALUE!,254.06,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,2F,1.7325,0.99,1.75,1853,17,460,0.05,0.00,0.01,0.05,0.00,0.01,0.11,1.39,#VALUE!,199.76,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,T1,2.3166,0.99,2.34,2088,36,493,0.07,0.00,0.02,0.07,0.00,0.01,0.17,1.85,#VALUE!,290.92,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,1W,1.3959,0.99,1.41,1769,20,435,0.04,0.00,0.01,0.03,0.00,0.01,0.09,1.12,#VALUE!,152.70,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
766F,NO OE#,1.6335,0.99,1.65,878,22,167,0.02,0.00,0.00,0.02,0.00,0.00,0.05,1.31,#VALUE!,73.94,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,KZB,2.2077,0.99,2.23,1917,13,447,0.06,0.00,0.01,0.06,0.00,0.01,0.15,1.77,#VALUE!,250.74,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,DRC,2.1681,0.99,2.19,1748,58,464,0.06,0.00,0.01,0.05,0.00,0.01,0.14,1.73,#VALUE!,251.25,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,LGC,1.9998,0.99,2.02,1701,15,420,0.05,0.00,0.01,0.05,0.00,0.01,0.12,1.60,#VALUE!,210.75,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,4 FINGER NO OE,2.7126,0.99,2.74,1223,10,327,0.05,0.00,0.01,0.05,0.00,0.01,0.12,2.17,#VALUE!,218.54,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,2 FINGER NO OE,2.277,0.99,2.30,1706,18,414,0.06,0.00,0.01,0.05,0.00,0.01,0.14,1.82,#VALUE!,237.71,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,1 FINGER NO OE,2.277,0.99,2.30,1011,637,477,0.03,0.02,0.02,0.03,0.02,0.01,0.13,1.82,#VALUE!,287.57,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,9L,3.2967,0.99,3.33,1695,23,428,0.08,0.00,0.02,0.08,0.00,0.02,0.20,2.64,#VALUE!,353.06,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,1Z,3.3462,0.99,3.38,2631,24,590,0.13,0.00,0.03,0.12,0.00,0.03,0.30,2.68,#VALUE!,507.12,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,JSH64,2.5542,0.99,2.58,2148,16,512,0.08,0.00,0.02,0.08,0.00,0.02,0.19,2.04,#VALUE!,330.65,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,2G,3.2868,0.99,3.32,1690,19,441,0.08,0.00,0.02,0.08,0.00,0.02,0.20,2.63,#VALUE!,359.58,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,KE,2.6235,0.99,2.65,1078,5182,572,0.04,0.20,0.02,0.04,0.19,0.02,0.50,2.10,#VALUE!,759.35,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,BSH35,2.6037,0.99,2.63,1256,11,304,0.05,0.00,0.01,0.05,0.00,0.01,0.11,2.08,#VALUE!,199.54,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,V5,3.8808,0.99,3.92,1147,15,269,0.06,0.00,0.02,0.06,0.00,0.01,0.15,3.10,#VALUE!,265.77,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,IT,3.4452,0.99,3.48,1909,14,448,0.10,0.00,0.02,0.09,0.00,0.02,0.23,2.76,#VALUE!,391.68,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,7Z,3.3462,0.99,3.38,1673,24,423,0.08,0.00,0.02,0.08,0.00,0.02,0.20,2.68,#VALUE!,354.21,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,Z1,2.0889,0.99,2.11,1575,69,391,0.05,0.00,0.01,0.05,0.00,0.01,0.12,1.67,#VALUE!,208.33,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,BSH61,2.5245,0.99,2.55,2853,25,622,0.11,0.00,0.02,0.10,0.00,0.02,0.25,2.02,#VALUE!,406.15,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,J9,2.8017,0.99,2.83,732,858,388,0.03,0.04,0.02,0.03,0.03,0.01,0.15,2.24,#VALUE!,314.39,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,FA,1.9503,0.99,1.97,2022,22,440,0.06,0.00,0.01,0.06,0.00,0.01,0.13,1.56,#VALUE!,222.33,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,MR,2.0592,0.99,2.08,1954,67,432,0.06,0.00,0.01,0.06,0.00,0.01,0.14,1.65,#VALUE!,232.53,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,HS,2.2176,0.99,2.24,2042,15,470,0.07,0.00,0.02,0.06,0.00,0.01,0.16,1.77,#VALUE!,265.75,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
MITSUBISHI,1M,2.3166,0.99,2.34,689,704,304,0.02,0.02,0.01,0.02,0.02,0.01,0.11,1.85,#VALUE!,209.79,#VALUE!,0.68,#VALUE!,#VALUE!,#VALUE!
